Activity ID,Activity Date,Activity Name,Activity Type,Elapsed Time,Distance,Commute,Filename,Elapsed Time_1,Moving Time,Distance_2,Average Speed,Elevation Gain
75817532,19/08/2013 07:00,Morning Ride,Ride,1582,10.19,FALSE,activities/75817532.gpx,1582,1459,10194.8,,98.4
75894610,19/08/2013 15:15,Afternoon Ride,Ride,2145,10.11,FALSE,activities/75894610.gpx,2145,2130,10117.7,,158
76341695,21/08/2013 07:09,Morning Ride,Ride,1645,10.17,FALSE,activities/76341695.gpx,1645,1528,10169.9,,94.7
76450734,21/08/2013 17:03,Evening Ride Road ,Ride,2106,10.2,FALSE,activities/76450734.gpx,2106,1990,10207.9,,180.4
77851747,27/08/2013 07:14,Morning Ride,Ride,1516,10.27,FALSE,activities/77851747.gpx,1516,1472,10277.6,,135.9
77940063,27/08/2013 15:42,Afternoon Ride Holme Lane ,Ride,2857,10.79,FALSE,activities/77940063.gpx,2857,2786,10798,,269.6
95648639,17/11/2013 15:02,Afternoon Ride,Ride,3189,11.76,FALSE,activities/95648639.gpx,3189,3043,11765.9,,236.4
101666672,23/12/2013 08:43,Morning Ride,Ride,5853,7.69,FALSE,activities/101666672.gpx,5853,5578,7689.3,,322.5
102309617,27/12/2013 08:43,Morning Ride,Ride,3628,4.94,FALSE,activities/102309617.gpx,3628,3438,4940.1,,81.8
102621262,29/12/2013 10:55,Meltham Wessenden,Ride,8870,20.62,FALSE,activities/102621262.gpx,8870,7485,20625.1,,483.9
280051882,05/04/2015 10:22,Lunch Ride,Ride,2707,12.9,FALSE,activities/280051882.gpx,2707,2687,12902,,278.9
280927441,07/04/2015 15:19,Afternoon Ride,Ride,2236,10.45,FALSE,activities/280927441.gpx,2236,2194,10458.5,,170.9
285059233,14/04/2015 06:49,To work ,Ride,1982,10.61,FALSE,activities/285059233.gpx,1982,1606,10615.5,,100.6
285273032,14/04/2015 15:46,Work to Slaithwaite ,Ride,2123,8.73,FALSE,activities/285273032.gpx,2123,1992,8733.6,,119.2
285846656,15/04/2015 07:03,Work ,Ride,1606,10.65,FALSE,activities/285846656.gpx,1606,1521,10652.6,,83.8
285987517,15/04/2015 16:33,Home via White Hill ,Ride,2831,10.79,FALSE,activities/285987517.gpx,2831,2803,10793.7,,225.6
287001623,17/04/2015 07:37,Work ,Ride,1768,10.76,FALSE,activities/287001623.gpx,1768,1697,10760.4,,84.2
287166080,17/04/2015 15:01,Manchester Road and Holme Lane ,Ride,2705,11.32,FALSE,activities/287166080.gpx,2705,2679,11321.2,,304.6
297090890,03/05/2015 07:21,Slaithwaite ,Ride,4655,5.59,FALSE,activities/297090890.gpx,4655,4210,5590,,108.8
299051006,06/05/2015 05:49,Morning Walk ,Ride,4169,1.49,FALSE,activities/299051006.gpx,4169,4169,1495.4,,58
301122820,09/05/2015 15:08,Cote de scapegoat ,Ride,3433,15.62,FALSE,activities/301122820.gpx,3433,3404,15620.5,,352.9
312015762,26/05/2015 07:39,Work ,Ride,1800,8.1,FALSE,activities/312015762.gpx,1800,1387,8104.7,,79.2
312226673,26/05/2015 15:23,Slaithwaite ,Ride,1991,8.07,FALSE,activities/312226673.gpx,1991,1795,8074.8,,105
316595475,02/06/2015 07:29,Morning Ride,Ride,1462,8.06,FALSE,activities/316595475.gpx,1462,1287,8066.6,,57.5
316928209,02/06/2015 16:47,Afternoon Ride,Ride,2280,8.09,FALSE,activities/316928209.gpx,2280,2032,8093.7,,108.5
317226863,03/06/2015 07:19,Morning Ride,Ride,1443,8,FALSE,activities/317226863.gpx,1443,1264,8001,,70.5
317509768,03/06/2015 16:47,Afternoon Ride,Ride,2330,8.2,FALSE,activities/317509768.gpx,2330,1848,8200,,105.4
317950798,04/06/2015 07:46,Morning Ride,Ride,1715,8.81,FALSE,activities/317950798.gpx,1715,1512,8812.2,,100.2
318439110,04/06/2015 16:23,Afternoon Ride,Ride,2081,8.25,FALSE,activities/318439110.gpx,2081,2081,8255.9,,133.9
327135934,17/06/2015 07:20,Morning Ride,Ride,1856,8.07,FALSE,activities/327135934.gpx,1856,1453,8071,,69.4
327375671,17/06/2015 16:23,Afternoon Ride,Ride,2032,8.25,FALSE,activities/327375671.gpx,2032,1792,8255.8,,133.7
327801778,18/06/2015 07:20,Morning Ride,Ride,1295,8.06,FALSE,activities/327801778.gpx,1295,1266,8066.8,,70
328079015,18/06/2015 16:35,Afternoon Ride,Ride,2058,8.13,FALSE,activities/328079015.gpx,2058,2033,8129.5,,108.6
330507648,22/06/2015 07:50,Morning Ride,Ride,1517,8.11,FALSE,activities/330507648.gpx,1517,1517,8111.3,,73.3
330715704,22/06/2015 15:29,Afternoon Ride,Ride,2048,8.78,FALSE,activities/330715704.gpx,2048,1881,8779.8,,139
346414875,15/07/2015 07:35,Morning Ride,Ride,1460,8.05,FALSE,activities/346414875.gpx,1460,1352,8057.9,,81.9
346643452,15/07/2015 15:51,Afternoon Ride,Ride,2040,8.11,FALSE,activities/346643452.gpx,2040,1858,8116.3,,104.6
350250967,20/07/2015 16:54,Afternoon Ride,Ride,1786,8.29,FALSE,activities/350250967.gpx,1786,1662,8289.5,,130.4
356418965,29/07/2015 07:21,Morning Ride,Ride,1509,8.08,FALSE,activities/356418965.gpx,1509,1450,8085.6,,57.4
356684798,29/07/2015 16:30,Afternoon Ride,Ride,1745,8.25,FALSE,activities/356684798.gpx,1745,1620,8253.4,,131.5
357119877,30/07/2015 07:26,Morning Ride,Ride,1441,8.11,FALSE,activities/357119877.gpx,1441,1411,8110.1,,72.2
357415560,30/07/2015 16:50,Afternoon Ride,Ride,1901,8.29,FALSE,activities/357415560.gpx,1901,1648,8295.1,,130.4
360123440,03/08/2015 07:37,Morning Ride,Ride,1800,8.9,FALSE,activities/360123440.gpx,1800,1533,8906.5,,83.2
360367949,03/08/2015 15:48,Afternoon Ride,Ride,2101,8.21,FALSE,activities/360367949.gpx,2101,1848,8213.8,,104.2
365844778,10/08/2015 07:41,Morning Ride,Ride,1555,8.11,FALSE,activities/365844778.gpx,1555,1371,8111.4,,64
365844883,10/08/2015 15:40,Afternoon Ride,Ride,2391,9.08,FALSE,activities/365844883.gpx,2391,1979,9084.9,,137.4
370886003,17/08/2015 07:32,Morning Ride,Ride,1641,8.06,FALSE,activities/370886003.gpx,1641,1551,8061.8,,68.2
371148749,17/08/2015 15:59,Afternoon Ride,Ride,2438,8.39,FALSE,activities/371148749.gpx,2438,2394,8390,,107.1
376918087,25/08/2015 07:45,Morning Ride,Ride,1483,8.06,FALSE,activities/376918087.gpx,1483,1469,8068.3,,71.7
377196415,25/08/2015 16:22,Afternoon Ride,Ride,2094,9.06,FALSE,activities/377196415.gpx,2094,2001,9068.9,,138.1
478020689,25/01/2016 08:29,Morning cycle ,Ride,1837,8.07,FALSE,activities/478020689.gpx,1837,1837,8073.9,,74.1
478293354,25/01/2016 17:23,Afternoon Ride,Ride,2642,8.27,TRUE,activities/478293354.gpx,2642,2642,8276.3,,133.4
1080639673,09/02/2016 08:08,Morning Ride,Ride,2063,10.37,FALSE,activities/1184696464.fit.gz,2063,1772,10374.2,,41.6
1080639426,09/02/2016 17:34,Afternoon Ride,Ride,2560,10.37,FALSE,activities/1184696138.fit.gz,2560,2343,10370.7,,194.9
1080637857,19/02/2016 07:53,Morning Ride,Ride,2074,9.94,FALSE,activities/1184694649.fit.gz,2074,1850,9944.8,,40.7
1080637589,19/02/2016 15:34,Afternoon Ride,Ride,3413,12.08,FALSE,activities/1184694303.fit.gz,3413,3328,12087.6,,162.2
1080636459,22/02/2016 08:28,Morning Ride,Ride,2098,9.84,FALSE,activities/1184693277.fit.gz,2098,1903,9839.6,,31.7
1080636239,22/02/2016 18:15,Evening Ride,Ride,1951,7.65,FALSE,activities/1184693080.fit.gz,1951,1951,7653.9,,85.8
1080631996,07/03/2016 08:23,Morning Ride,Ride,2047,9.86,FALSE,activities/1184688685.fit.gz,2047,1956,9867.2,,23.7
1080631797,07/03/2016 13:57,Afternoon Ride,Ride,2764,10.45,FALSE,activities/1184688493.fit.gz,2764,2764,10457.2,,177.6
1080630371,14/03/2016 08:21,Morning Ride,Ride,2255,9.97,FALSE,activities/1184687113.fit.gz,2255,2178,9977.3,,43.6
517067434,14/03/2016 17:57,Work to home via Clough House ,Ride,3245,12.37,FALSE,activities/517067434.gpx,3245,3245,12371.7,,303.5
1080626365,30/03/2016 07:05,Morning Ride,Ride,2482,9.24,FALSE,activities/1184683194.fit.gz,2482,1859,9247.5,,0
1080626170,30/03/2016 17:06,Evening Ride,Ride,1766,7.43,FALSE,activities/1184683015.fit.gz,1766,1766,7431.6,,91.8
1080623066,08/04/2016 06:46,Morning Ride,Ride,2460,12.59,FALSE,activities/1184680032.fit.gz,2460,2428,12589.7,,64.4
1080622850,08/04/2016 15:35,Afternoon Ride,Ride,1857,7.4,FALSE,activities/1184679844.fit.gz,1857,1857,7399.8,,80.5
1080619575,21/04/2016 06:40,Morning Ride,Ride,2231,10.21,FALSE,activities/1184676564.fit.gz,2231,2038,10213.7,,0
1080619361,21/04/2016 16:16,Afternoon Ride,Ride,3153,9.43,FALSE,activities/1184676364.fit.gz,3153,2346,9434.6,,66.3
1080616088,04/05/2016 07:13,Morning Ride,Ride,1953,9.54,FALSE,activities/1184672950.fit.gz,1953,1953,9543.8,,5.1
1080615866,04/05/2016 16:47,Afternoon Ride,Ride,1255,4.3,FALSE,activities/1184672736.fit.gz,1255,962,4309,,5.2
1080615648,04/05/2016 17:08,Evening Ride,Ride,746,1.62,FALSE,activities/1184672549.fit.gz,746,105,1619.2,,0
1080612606,12/05/2016 07:18,Morning Ride,Ride,2152,9.72,FALSE,activities/1184669587.fit.gz,2152,1976,9722,,8.1
1080612363,12/05/2016 16:31,Afternoon Ride,Ride,2058,7.57,FALSE,activities/1184669358.fit.gz,2058,1684,7570.9,,46
1080611103,16/05/2016 07:18,Morning Ride,Ride,2330,9.64,FALSE,activities/1184668015.fit.gz,2330,1992,9647.5,,3.6
1080610893,16/05/2016 16:40,Afternoon Ride,Ride,2104,7.37,FALSE,activities/1184667817.fit.gz,2104,1037,7378.8,,25.3
1080608732,24/05/2016 07:28,Morning Ride,Ride,1701,7.45,FALSE,activities/1184665502.fit.gz,1701,1701,7451.8,,3.3
1080608480,24/05/2016 17:06,Evening Ride,Ride,2111,9.65,FALSE,activities/1184665292.fit.gz,2111,1713,9655.7,,84.3
1080607319,01/06/2016 10:36,Lunch Ride,Ride,1763,8.14,FALSE,activities/1184664095.fit.gz,1763,1701,8147.6,,4.4
1080607107,01/06/2016 16:24,Afternoon Ride,Ride,2489,10.46,FALSE,activities/1184663887.fit.gz,2489,2489,10461.2,,127.9
1080606490,03/06/2016 07:43,Morning Ride,Ride,1405,6.56,FALSE,activities/1184663242.fit.gz,1405,1341,6568.1,,0
1080606240,03/06/2016 13:20,Afternoon Ride,Ride,5313,13.5,FALSE,activities/1184663013.fit.gz,5313,3834,13505,,216.5
1080604866,08/06/2016 07:12,Morning Ride,Ride,2201,9.62,FALSE,activities/1184661619.fit.gz,2201,1962,9620.4,,2.8
1080604658,08/06/2016 17:03,Evening Ride,Ride,1756,7.04,FALSE,activities/1184661410.fit.gz,1756,1756,7047.4,,43
670919174,10/08/2016 07:18,Morning Ride,Ride,1828,10.73,TRUE,activities/670919174.gpx,1828,1818,10729.9,,91.9
678995097,17/08/2016 07:47,Morning Ride,Ride,2025,11.89,FALSE,activities/678995097.gpx,2025,1925,11891.3,,88.1
682193855,17/08/2016 15:31,Afternoon Ride,Ride,2757,12.32,TRUE,activities/682193855.gpx,2757,2665,12319.8,,149.5
755619678,25/10/2016 16:25,Afternoon Ride,Ride,1770,7.32,FALSE,activities/755619678.gpx,1770,1623,7327.1,,123.5
761346138,31/10/2016 08:32,Morning Ride,Ride,1662,7.71,FALSE,activities/761346138.gpx,1662,1440,7709.7,,84.9
761755877,31/10/2016 17:08,Afternoon Ride,Ride,1669,7.7,FALSE,activities/761755877.gpx,1669,1555,7708.2,,126.4
762297427,01/11/2016 08:29,Morning Ride,Ride,1882,7.61,FALSE,activities/762297427.gpx,1882,1694,7610.7,,83.2
762830235,01/11/2016 17:31,Afternoon Ride,Ride,1521,7.85,FALSE,activities/762830235.gpx,1521,1482,7855.9,,128
763418902,02/11/2016 08:26,Morning Ride,Ride,1384,7.52,FALSE,activities/763418902.gpx,1384,1333,7528.3,,81.7
764079023,02/11/2016 17:07,Afternoon Ride,Ride,1705,7.77,FALSE,activities/764079023.gpx,1705,1649,7769.6,,125.9
768512889,07/11/2016 08:27,Morning Ride,Ride,1925,10.19,FALSE,activities/768512889.gpx,1925,1859,10198.4,,48.7
768873780,07/11/2016 17:22,Afternoon Ride,Ride,2607,11.74,FALSE,activities/768873780.gpx,2607,2412,11745.9,,183.5
769413097,08/11/2016 08:23,Morning Ride,Ride,1740,9.57,FALSE,activities/769413097.gpx,1740,1691,9574.9,,87.5
769812623,08/11/2016 17:39,Afternoon Ride,Ride,2250,9.59,FALSE,activities/769812623.gpx,2250,2167,9591.8,,161
772032612,11/11/2016 07:48,Morning Ride,Ride,1520,7.55,FALSE,activities/772032612.gpx,1520,1442,7557.8,,84.5
772357026,11/11/2016 15:52,Afternoon Ride,Ride,1668,7.56,FALSE,activities/772357026.gpx,1668,1577,7567,,125.4
776911755,16/11/2016 08:38,Morning Ride,Ride,1595,7.57,FALSE,activities/776911755.gpx,1595,1448,7575.1,,83.9
777300056,16/11/2016 17:26,Afternoon Ride,Ride,1901,7.59,FALSE,activities/777300056.gpx,1901,1849,7591.9,,125.8
783209997,23/11/2016 08:30,Morning Ride,Ride,1659,7.28,FALSE,activities/783209997.gpx,1659,1539,7285.1,,78.9
783518265,23/11/2016 16:34,Afternoon Ride,Ride,1537,7.81,FALSE,activities/783518265.gpx,1537,1447,7813.9,,125.4
794863299,06/12/2016 08:27,Morning Ride,Ride,1386,6.92,FALSE,activities/794863299.gpx,1386,1243,6928.9,,79.8
795287653,06/12/2016 17:47,Afternoon Ride,Ride,1204,5.81,FALSE,activities/795287653.gpx,1204,1204,5818,,93.6
800276670,12/12/2016 08:35,Morning Ride,Ride,1486,7.29,FALSE,activities/800276670.gpx,1486,1432,7289.1,,80.7
800591379,12/12/2016 17:38,Afternoon Ride,Ride,1626,7.82,FALSE,activities/800591379.gpx,1626,1581,7824.8,,125.2
801059585,13/12/2016 08:24,Morning Ride,Ride,1513,7.34,FALSE,activities/801059585.gpx,1513,1413,7342,,80.5
859154084,08/02/2017 08:25,Morning Ride,Ride,1655,7.4,FALSE,activities/859154084.gpx,1655,1520,7400.8,,90.7
859651510,08/02/2017 18:13,Evening Ride,Ride,1674,7.46,FALSE,activities/859651510.gpx,1674,1603,7463,,136
900848376,15/03/2017 08:27,Morning Ride,Ride,3006,7.61,FALSE,activities/900848376.gpx,3006,1642,7616.4,,95.9
901433184,15/03/2017 17:58,Afternoon Ride,Ride,1513,7.27,TRUE,activities/901433184.gpx,1513,1426,7270.5,,130.8
916339545,27/03/2017 07:37,Morning Ride,Ride,1533,7.48,TRUE,activities/916339545.gpx,1533,1487,7479.6,,94.8
916822681,27/03/2017 16:19,Afternoon Ride,Ride,2165,9.46,TRUE,activities/916822681.gpx,2165,2017,9468.7,,93.8
927357396,04/04/2017 07:32,Morning Ride,Ride,1776,10.13,TRUE,activities/927357396.gpx,1776,1776,10134.2,,117.8
927994656,04/04/2017 16:36,Afternoon Ride,Ride,3097,11.65,TRUE,activities/927994656.gpx,3097,3067,11656.8,,239.9
928794204,05/04/2017 07:07,Morning Ride,Ride,1823,10.35,TRUE,activities/928794204.gpx,1823,1781,10352.2,,37.2
929425190,05/04/2017 16:50,Evening Ride,Ride,3000,10.3,TRUE,,3000,3000,10299.8,,
967171809,02/05/2017 07:29,Morning Ride,Ride,1477,7.56,TRUE,activities/967171809.gpx,1477,1447,7561.3,,41.6
967773750,02/05/2017 16:49,Afternoon Ride,Ride,1299,7.2,TRUE,activities/967773750.gpx,1299,1255,7207.2,,130.6
970245415,04/05/2017 07:09,Morning Ride,Ride,1904,10.15,TRUE,activities/970245415.gpx,1904,1832,10155,,38.8
980929384,11/05/2017 07:07,Morning Ride,Ride,1605,7.54,TRUE,activities/980929384.gpx,1605,1541,7541.1,,37
981567913,11/05/2017 16:48,Afternoon Ride,Ride,1486,7.46,TRUE,activities/981567913.gpx,1486,1458,7463,,75.6
987046192,15/05/2017 07:24,Morning Ride,Ride,1593,7.4,TRUE,activities/987046192.gpx,1593,1479,7403.9,,91.9
1015568962,01/06/2017 06:51,Morning Ride,Ride,1614,7.92,TRUE,activities/1015568962.gpx,1614,1438,7920.7,,114.6
1016189643,01/06/2017 16:24,Afternoon Ride,Ride,1798,7.33,TRUE,activities/1016189643.gpx,1798,1762,7329.5,,136.7
1034151636,13/06/2017 07:07,Morning Ride,Ride,1414,7.35,TRUE,activities/1034151636.gpx,1414,1403,7350.1,,102.5
1034826700,13/06/2017 17:00,Afternoon Ride,Ride,1776,8.05,TRUE,activities/1034826700.gpx,1776,1633,8058.1,,148.8
1037384936,15/06/2017 06:49,Morning Ride,Ride,1580,7.54,TRUE,activities/1037384936.gpx,1580,1404,7548.5,,47.4
1038033062,15/06/2017 16:03,Afternoon Ride,Ride,1747,7.37,TRUE,activities/1038033062.gpx,1747,1607,7376.3,,78
1043822639,19/06/2017 07:34,Morning Ride,Ride,1672,7.92,TRUE,activities/1043822639.gpx,1672,1592,7923,,46.6
1044403655,19/06/2017 16:45,Afternoon Ride,Ride,2074,8,TRUE,activities/1044403655.gpx,2074,2073,8005,,82.9
1056135876,27/06/2017 06:37,Morning Ride,Ride,1824,8.28,TRUE,activities/1056135876.gpx,1824,1788,8285.7,,116.8
1056799426,27/06/2017 16:43,Afternoon Ride,Ride,1569,7.35,TRUE,activities/1056799426.gpx,1569,1536,7358.6,,134.4
1057750978,28/06/2017 07:05,Morning Ride,Ride,2621,7.88,TRUE,activities/1057750978.gpx,2621,1639,7886.3,,117.2
1058239283,28/06/2017 15:35,Afternoon Ride,Ride,1702,7.29,TRUE,activities/1058239283.gpx,1702,1498,7290.5,,134.3
1065193784,03/07/2017 07:42,Morning Ride,Ride,1584,7.58,TRUE,activities/1065193784.gpx,1584,1584,7583,,105
1065731632,03/07/2017 16:21,Afternoon Ride,Ride,1604,7.24,TRUE,activities/1065731632.gpx,1604,1466,7245,,134.1
1076444817,10/07/2017 07:28,Morning Ride,Ride,1692,7.52,FALSE,activities/1076444817.gpx,1692,1455,7521.3,,101.2
1077007881,10/07/2017 16:33,Afternoon Ride,Ride,1722,8.18,TRUE,activities/1077007881.gpx,1722,1679,8180.6,,149.3
1079468691,12/07/2017 07:15,Morning Ride,Ride,1637,7.47,TRUE,activities/1079468691.gpx,1637,1491,7472.9,,100.2
1080072931,12/07/2017 16:24,Afternoon Ride,Ride,1540,7.78,TRUE,activities/1080072931.gpx,1540,1512,7788,,146.9
1081030794,13/07/2017 06:58,Morning Ride,Ride,1523,7.98,TRUE,activities/1081030794.gpx,1523,1434,7981.3,,115.1
1081612081,13/07/2017 15:44,Afternoon Ride,Ride,1726,8.17,TRUE,activities/1081612081.gpx,1726,1624,8172.4,,149
1087483277,17/07/2017 07:21,Morning Ride,Ride,1400,7.31,TRUE,activities/1087483277.gpx,1400,1293,7317.7,,100.8
1088129790,17/07/2017 16:38,Afternoon Ride,Ride,1903,8.44,TRUE,activities/1088129790.gpx,1903,1788,8443.4,,154.4
1089060221,18/07/2017 07:07,Morning Ride,Ride,1321,7.82,TRUE,activities/1089060221.gpx,1321,1269,7828.6,,111.1
1089823765,18/07/2017 16:02,Afternoon Ride,Ride,1451,8.03,TRUE,activities/1089823765.gpx,1451,1425,8035.6,,151.6
1098828995,24/07/2017 07:06,Morning Ride,Ride,1405,7.85,TRUE,activities/1098828995.gpx,1405,1395,7853.7,,112.8
1099363837,24/07/2017 15:46,Afternoon Ride,Ride,1470,8.16,TRUE,activities/1099363837.gpx,1470,1452,8168.1,,148.6
1102025797,26/07/2017 07:29,Morning Ride,Ride,1847,7.93,TRUE,activities/1102025797.gpx,1847,1636,7933.1,,110
1102734891,26/07/2017 17:15,Evening Ride,Ride,1730,7.28,TRUE,activities/1102734891.gpx,1730,1607,7288.9,,134.4
1110048157,31/07/2017 07:24,Morning Ride,Ride,1726,11.86,TRUE,activities/1110048157.gpx,1726,1706,11861.4,,133.8
1110692973,31/07/2017 16:32,Afternoon Ride,Ride,2440,11.96,TRUE,activities/1110692973.gpx,2440,2346,11966.8,,229.4
1111639514,01/08/2017 07:15,Morning Ride,Ride,1881,11.93,TRUE,activities/1111639514.gpx,1881,1762,11936.5,,132.2
