Activity ID,Activity Date,Activity Name,Activity Type,Elapsed Time,Distance,Commute,Filename,Elapsed Time_1,Moving Time,Distance_2,Average Speed,Elevation Gain
10067649145,19/10/2023 15:38,Wahoo SYSTM: Half Monty (Ramp Test),Ride,388,2.23,FALSE,activities/10785754518.fit.gz,388,388,2238.1,5.768,0
10071065342,20/10/2023 06:45,Wahoo SYSTM: Half Monty (Ramp Test),Ride,3480,22.42,FALSE,activities/10789292896.fit.gz,3480,3480,22426.5,6.444,0
10090905606,23/10/2023 08:00,Morning Ride,Ride,7918,26.6,FALSE,activities/10810038249.gpx.gz,7918,7918,26601.3,3.36,479
10112234993,27/10/2023 07:22,Morning Ride,Ride,7976,23.42,FALSE,activities/10832188537.fit.gz,7976,7778,23426.1,3.012,492.1
10141596399,01/11/2023 09:33,Morning Ride,Ride,7749,22.71,FALSE,activities/10862987909.fit.gz,7749,7555,22710,3.006,624.3
10152273802,03/11/2023 08:14,Morning Ride,Ride,9166,37.81,FALSE,activities/10874188401.fit.gz,9166,9033,37814.5,4.186,390.2
10193230931,10/11/2023 08:36,Morning Ride,Ride,10959,31.28,FALSE,activities/10916916552.fit.gz,10959,10641,31288.3,2.94,725.2
10211004687,13/11/2023 13:04,Afternoon Ride,Ride,1352,6.94,FALSE,activities/10935406162.fit.gz,1352,1352,6945,5.137,0
10215692542,14/11/2023 08:20,Morning Ride,Ride,5691,19.82,FALSE,activities/10940251654.fit.gz,5691,5673,19821.2,3.494,442.5
10233373548,17/11/2023 08:16,Morning Ride,Ride,11292,35.99,FALSE,activities/10958600734.fit.gz,11292,10976,35993.2,3.279,780.4
10255986405,21/11/2023 08:27,Morning Ride,Ride,9316,30.49,FALSE,activities/10982133490.fit.gz,9316,9143,30490.8,3.335,699.9
10274464305,24/11/2023 08:25,Morning Ride,Ride,9506,34.02,FALSE,activities/11001358973.gpx.gz,9506,9506,34022.2,3.579,824.8
10294046122,28/11/2023 08:13,Morning Ride,Ride,5195,22.2,FALSE,activities/11021706785.fit.gz,5195,5164,22201.9,4.299,387.4
10497331757,05/01/2024 08:16,Morning Ride,Ride,4636,18.07,FALSE,activities/11232885147.fit.gz,4636,4621,18071.9,3.911,323.7
10542305261,12/01/2024 08:14,Morning Ride,Ride,4498,19,FALSE,activities/11280288814.fit.gz,4498,4402,19000.1,4.316,328.9
10632204865,26/01/2024 08:40,Morning Ride,Ride,6995,26.57,FALSE,activities/11373137356.fit.gz,6995,6875,26572.8,3.865,447
10658839184,30/01/2024 08:15,New Bike!,Ride,4265,16.29,FALSE,activities/11400843230.fit.gz,4265,4171,16296,3.907,268
10679665994,02/02/2024 09:51,Morning Ride,Ride,2224,8.48,FALSE,activities/11422200548.fit.gz,2224,2056,8484.4,4.127,157
10751935599,13/02/2024 08:14,Morning Ride,Ride,3572,11.04,FALSE,activities/11496854814.fit.gz,3572,3173,11045.3,3.481,220
10771735494,16/02/2024 08:11,Morning Ride,Ride,3940,13.59,FALSE,activities/11517219873.fit.gz,3940,3841,13589.1,3.538,315
10799016876,20/02/2024 08:18,Morning Ride,Ride,6400,21.18,FALSE,activities/11545437912.fit.gz,6400,6367,21181.9,3.327,373
10819138554,23/02/2024 08:19,Morning Ride,Ride,3916,11.97,FALSE,activities/11566102284.fit.gz,3916,3863,11977.8,3.101,239
10840031125,26/02/2024 10:46,Morning Ride,Ride,5385,19.98,FALSE,activities/11587791166.fit.gz,5385,5083,19983.5,3.931,439
10879616857,03/03/2024 09:13,Morning Ride,Ride,4774,20.02,FALSE,activities/11628583235.fit.gz,4774,4774,20020.7,4.194,454.5
10896020756,05/03/2024 08:11,Morning Ride,Ride,5035,20.91,FALSE,activities/11651131979.fit.gz,5035,5035,20918.4,4.155,297.4
10915010157,08/03/2024 07:53,Morning Ride,Ride,5908,19.27,FALSE,activities/11671324837.fit.gz,5908,5822,19273.6,3.31,318
10942715012,12/03/2024 11:05,Lunch Ride,Ride,4383,17.24,FALSE,activities/11700182769.fit.gz,4383,4318,17247.3,3.994,419.7
10969915649,16/03/2024 08:03,Morning Ride,Ride,4655,18.47,FALSE,activities/11728282437.fit.gz,4655,4655,18469.7,3.968,433.4
10991342863,19/03/2024 08:08,Morning Ride,Ride,5304,20.03,FALSE,activities/11750929758.fit.gz,5304,5304,20038.2,3.778,408
11013115305,22/03/2024 08:24,Morning Ride,Ride,4350,17.24,FALSE,activities/11773330980.fit.gz,4350,4227,17239.9,4.079,300.9
11040080202,26/03/2024 08:04,Morning Ride,Ride,4472,20.91,FALSE,activities/11801132972.fit.gz,4472,4472,20913.5,4.677,382.1
11060169899,29/03/2024 08:14,Morning Ride,Ride,5293,19.16,FALSE,activities/11822386759.fit.gz,5293,5276,19168.8,3.633,512
11088897744,02/04/2024 07:29,Morning Ride,Ride,4843,18.87,FALSE,activities/11853402788.fit.gz,4843,4820,18876,3.916,484.1
11110121044,05/04/2024 07:10,Morning Ride,Ride,5603,24.19,FALSE,activities/11875334625.fit.gz,5603,5543,24195.5,4.365,452.4
11137440596,08/04/2024 07:45,Mr Mechanic modelled,Ride,3600,12.89,FALSE,activities/11903613263.gpx.gz,3600,3600,12890.3,3.581,367.2
11147671164,10/04/2024 07:45,Morning Ride,Ride,1759,8.74,FALSE,activities/11914077266.fit.gz,1759,1759,8742.5,4.97,66.5
11162592130,12/04/2024 07:30,Morning Ride,Ride,3545,15.34,FALSE,activities/11929385421.fit.gz,3545,3545,15348.4,4.33,345.4
11244404593,23/04/2024 07:27,Morning Ride,Ride,6776,24.45,FALSE,activities/12013616620.fit.gz,6776,6690,24458.3,3.656,547.3
11266957975,26/04/2024 07:37,Morning Ride,Ride,8571,24.22,FALSE,activities/12037001342.fit.gz,8571,8540,24220.8,2.836,623.6
11297185683,30/04/2024 07:25,Morning Ride,Ride,9415,27.14,FALSE,activities/12068136095.fit.gz,9415,9217,27147.5,2.945,674.8
11321128364,03/05/2024 08:33,Morning Ride,Ride,5027,15.16,FALSE,activities/12092736642.fit.gz,5027,4936,15163.5,3.072,439.1
11429561916,17/05/2024 06:49,Morning Ride,Ride,2293,8.78,FALSE,activities/12204281284.fit.gz,2293,2274,8783.2,3.862,169
11461762066,21/05/2024 07:28,Morning Ride,Ride,8681,21.19,FALSE,activities/12237526844.fit.gz,8681,8260,21193.5,2.566,549.7
11484487571,24/05/2024 07:21,Morning Ride,Ride,3126,9.19,FALSE,activities/12260870900.fit.gz,3126,3033,9197.5,3.032,270.8
11515180786,28/05/2024 07:34,Morning Ride,Ride,7453,19.2,FALSE,activities/12292569610.fit.gz,7453,7326,19207.4,2.622,407.8
11538444866,31/05/2024 07:45,Morning Ride,Ride,2415,4.83,FALSE,activities/12316527437.fit.gz,2415,2301,4838.4,2.103,191.7
11550771970,01/06/2024 00:00,Crow Hill ride part 2,Ride,2746,15.25,FALSE,activities/12329224338.gpx.gz,2746,2746,15250.6,5.554,273.1
11578617377,05/06/2024 09:03,Morning Ride,Ride,7443,18.46,FALSE,activities/12357902733.fit.gz,7443,7245,18465.4,2.549,623.6
11602014721,08/06/2024 08:08,Morning Ride,Ride,8086,19.89,FALSE,activities/12381915067.fit.gz,8086,7831,19898,2.541,569.5
11617743774,10/06/2024 07:40,Morning Ride,Ride,8903,27.1,FALSE,activities/12398176899.fit.gz,8903,8702,27101.1,3.114,642.5
11672181727,17/06/2024 08:31,Morning Ride,Ride,8553,22.67,FALSE,activities/12454221263.fit.gz,8553,8284,22675.7,2.737,621.4
11703531265,21/06/2024 07:00,Morning Ride,Ride,10687,28.74,FALSE,activities/12486462722.fit.gz,10687,10421,28742.3,2.758,657.8
11868185066,12/07/2024 06:56,Morning Ride,Ride,4072,18.02,FALSE,activities/12656293987.fit.gz,4072,4048,18025.6,4.453,239.6
11908249166,17/07/2024 06:42,Morning Ride,Ride,3794,16.26,FALSE,activities/12697805888.fit.gz,3794,3794,16264.5,4.287,347.2
11925638442,19/07/2024 07:18,Morning Ride,Ride,4524,11.25,FALSE,activities/12715827672.fit.gz,4524,3585,11258.6,3.14,253.9
11958161151,23/07/2024 07:28,Morning Ride,Ride,4226,16.3,FALSE,activities/12749650048.fit.gz,4226,3890,16302,4.191,279
12279098543,30/08/2024 07:40,Morning Ride,Ride,1258,7.31,FALSE,activities/13089824864.fit.gz,1258,1258,7312.4,5.813,31.1
12312560106,03/09/2024 07:16,Morning Ride,Ride,1323,5.55,FALSE,activities/13125826800.fit.gz,1323,1253,5552.6,4.431,52.1
12321952044,04/09/2024 07:12,Morning Ride,Ride,3731,15.78,FALSE,activities/13136269367.fit.gz,3731,3664,15785.9,4.308,330.3
12339033458,06/09/2024 07:11,Morning Ride,Ride,4864,19.45,FALSE,activities/13155121864.fit.gz,4864,4791,19454.2,4.061,369.3
12456864402,20/09/2024 07:16,Morning Ride,Ride,4759,17.62,FALSE,activities/13281232055.fit.gz,4759,4732,17623.6,3.724,346.6
12476036836,22/09/2024 08:55,Morning Ride,Ride,16645,48.91,FALSE,activities/13301758118.fit.gz,16645,15767,48913.3,3.102,816.6
12514146719,27/09/2024 07:06,Morning Ride,Ride,4903,17.52,FALSE,activities/13342389759.fit.gz,4903,4883,17520.6,3.588,437.7
12546745130,01/10/2024 07:12,Morning Ride,Ride,4781,18.88,FALSE,activities/13377269165.fit.gz,4781,4731,18885,3.992,347.6
12570638473,04/10/2024 07:08,Morning Ride,Ride,6021,24.69,FALSE,activities/13402777187.fit.gz,6021,5994,24696,4.12,342
12603560120,08/10/2024 07:05,Morning Ride,Ride,5147,23.18,FALSE,activities/13437234284.fit.gz,5147,5105,23184.7,4.542,399.5
12627311154,11/10/2024 07:11,Morning Ride,Ride,4909,19.34,FALSE,activities/13462572337.fit.gz,4909,4884,19343.3,3.961,270.6
12882246434,12/11/2024 09:18,Morning Ride,Ride,3665,20.35,FALSE,activities/13736810254.fit.gz,3665,3587,20358.7,5.676,110.7
12897889975,14/11/2024 09:29,Morning Ride,Ride,3779,19.55,FALSE,activities/13753565503.fit.gz,3779,3658,19557.8,5.347,73
13007585001,29/11/2024 08:17,Morning Ride,Ride,3641,17.65,FALSE,activities/13870899403.fit.gz,3641,3600,17653.8,4.904,213
13036933702,03/12/2024 08:13,Morning Ride,Ride,4761,18.76,FALSE,activities/13902430364.fit.gz,4761,4689,18759.7,4.001,347
13086485820,10/12/2024 08:14,Morning Ride,Ride,3635,17.05,FALSE,activities/13955321756.fit.gz,3635,3597,17055.1,4.741,226
13105488086,13/12/2024 08:18,Morning Ride,Ride,4261,17.49,FALSE,activities/13975635356.fit.gz,4261,4246,17498.3,4.121,318
13140641784,17/12/2024 08:14,Morning Ride,Ride,4562,17.2,FALSE,activities/14013303503.fit.gz,4562,4463,17202.6,3.854,310.4
13153766955,20/12/2024 08:13,Morning Ride,Ride,4750,18.08,FALSE,activities/14027413555.fit.gz,4750,4705,18085.5,3.844,296.8
13360265721,15/01/2025 09:28,1001,Ride,6340,25.59,FALSE,activities/14249699982.fit.gz,6340,6269,25592.6,4.082,411
13377076468,17/01/2025 08:13,1002,Ride,4427,18.72,FALSE,activities/14267721718.fit.gz,4427,4392,18728,4.264,278
13412146890,21/01/2025 08:13,1003,Ride,4795,18.53,FALSE,activities/14305723196.fit.gz,4795,4775,18535,3.882,278
13526666351,03/02/2025 09:07,1004,Ride,6672,24.45,FALSE,activities/14430366314.fit.gz,6672,6600,24453.1,3.705,425.6
13562696688,07/02/2025 08:20,1005,Ride,6622,25.62,FALSE,activities/14469724783.fit.gz,6622,6496,25627.1,3.945,390
13607153218,12/02/2025 09:17,1006,Ride,6568,24.31,FALSE,activities/14518443092.fit.gz,6568,6443,24313.8,3.774,504
13658704809,18/02/2025 08:16,1007,Ride,7564,26.83,FALSE,activities/14574952773.fit.gz,7564,7431,26834.6,3.611,635.2
13721634160,25/02/2025 08:21,1008,Ride,8568,34.5,FALSE,activities/14643606258.fit.gz,8568,8455,34506.6,4.081,434.7
13739954241,27/02/2025 09:07,1009,Ride,2912,15.14,FALSE,activities/14663464180.fit.gz,2912,2912,15144.9,5.201,33.8
13784770022,04/03/2025 08:16,1010,Ride,8696,32.62,FALSE,activities/14712228612.fit.gz,8696,8499,32628.8,3.839,705.7
13803359121,06/03/2025 09:03,1011,Ride,3341,11.2,FALSE,activities/14732290203.fit.gz,3341,3039,11205.8,3.687,219.1
13917767399,11/03/2025 08:15,1012,Ride,8275,33.36,FALSE,activities/14783433483.fit.gz,8275,8131,33364,4.103,612
13878516524,14/03/2025 08:13,1013,Ride,5312,20.15,FALSE,activities/14813005110.fit.gz,5312,5041,20153,3.998,286.6
13914399935,18/03/2025 08:11,1014,Ride,5519,20.82,FALSE,activities/14852047199.fit.gz,5519,5519,20822,3.773,355
13980333756,25/03/2025 08:12,1015,Ride,4624,20.68,FALSE,activities/14923131702.fit.gz,4624,4581,20679.1,4.514,310.3
14011025066,28/03/2025 11:07,1016,Ride,8542,40.94,FALSE,activities/14955989757.fit.gz,8542,8412,40945.7,4.868,245.2
14045983519,01/04/2025 07:06,1017,Ride,5846,21.97,FALSE,activities/14993618139.fit.gz,5846,5802,21970.8,3.787,436
14085062859,05/04/2025 07:21,1018,Ride,6163,24.44,FALSE,activities/15034851713.gpx.gz,6163,5332,24439.2,4.583,570.4
14114200834,08/04/2025 07:06,1019,Ride,7552,28.47,FALSE,activities/15065381883.fit.gz,7552,7427,28477.4,3.834,629
14143774904,11/04/2025 07:12,1020,Ride,5682,22.66,FALSE,activities/15096181541.fit.gz,5682,5473,22667.4,4.142,339.2
14181931835,15/04/2025 07:07,1021,Ride,5430,19.99,FALSE,activities/15136161209.fit.gz,5430,5361,19997.7,3.73,467.2
14211013170,18/04/2025 07:07,1022,Ride,8744,32.28,FALSE,activities/15166457837.fit.gz,8744,8556,32281.7,3.773,655.9
14249542420,22/04/2025 07:08,1023,Ride,5361,21.99,FALSE,activities/15206853842.fit.gz,5361,5262,21990.5,4.179,408.9
14270626047,24/04/2025 07:03,1024,Ride,10006,41.54,FALSE,activities/15228831249.fit.gz,10006,9877,41543.6,4.206,724.3
14319608728,29/04/2025 07:06,1025,Ride,6154,24.83,FALSE,activities/15280137035.fit.gz,6154,6111,24835.9,4.064,484
14351787284,02/05/2025 06:43,1026,Ride,5550,21.52,FALSE,activities/15313772554.fit.gz,5550,5491,21527,3.92,467.9
14392333511,06/05/2025 07:06,1027,Ride,6436,25.79,FALSE,activities/15356452631.fit.gz,6436,6331,25790.8,4.074,585
14496004630,16/05/2025 06:46,1028,Ride,4992,20.46,FALSE,activities/15465991673.fit.gz,4992,4992,20464.3,4.099,402
14536999106,20/05/2025 07:10,1029,Ride,5929,22.37,FALSE,activities/15511533576.fit.gz,5929,5753,22369.6,3.888,511.5
14568881983,23/05/2025 07:22,1030,Ride,12888,45.64,FALSE,activities/15545703881.fit.gz,12888,12691,45640.4,3.596,786.1
14607964742,27/05/2025 06:45,1031,Ride,5954,22.26,FALSE,activities/15587893019.fit.gz,5954,5087,22264.3,4.377,451
14648316987,31/05/2025 07:07,1032,Ride,3460,14.17,FALSE,activities/15631222307.fit.gz,3460,3443,14172.3,4.116,359.1
14692871965,04/06/2025 09:31,1033,Ride,7308,32.92,FALSE,activities/15679108165.fit.gz,7308,7291,32920.9,4.515,673.9
14711701143,06/06/2025 07:08,1034,Ride,4286,18.48,FALSE,activities/15699344746.fit.gz,4286,4286,18483.5,4.313,324.9
14752867057,10/06/2025 07:19,1035,Ride,8948,34.94,FALSE,activities/15743866636.fit.gz,8948,8870,34944.5,3.94,740
14784494926,13/06/2025 07:36,1036,Ride,3499,16.26,FALSE,activities/15777976381.fit.gz,3499,3463,16267.7,4.698,327
14826206709,17/06/2025 07:31,1037,Ride,12200,49.17,FALSE,activities/15823207760.fit.gz,12200,11814,49171,4.162,738
14857537881,20/06/2025 07:04,1038,Ride,3618,16.21,FALSE,activities/15857046023.fit.gz,3618,3618,16211.1,4.481,377
14898158707,24/06/2025 07:10,1039,Ride,4160,16.97,FALSE,activities/15901245872.fit.gz,4160,4127,16974.6,4.113,176
15043221957,08/07/2025 07:19,1040,Ride,3887,13.94,FALSE,activities/16060582113.fit.gz,3887,3869,13946,3.605,213
15195087190,22/07/2025 07:08,1041,Ride,5108,21.44,FALSE,activities/16226990868.fit.gz,5108,4906,21446.4,4.334,321
15229113377,25/07/2025 07:11,1042,Ride,6139,25.08,FALSE,activities/16263386062.fit.gz,6139,5895,25083.3,4.208,531
15271832813,29/07/2025 07:19,1043,Ride,5786,25.01,FALSE,activities/16309144131.fit.gz,5786,5642,25016.8,4.421,390
15385500021,08/08/2025 07:13,1044,Ride,5317,23.06,FALSE,activities/16430594003.fit.gz,5317,5171,23060.6,4.46,325
15429626075,12/08/2025 06:24,1045,Ride,5391,24.49,FALSE,activities/16477789844.fit.gz,5391,5344,24490.1,4.583,469
15442963318,13/08/2025 09:55,1046,Ride,1587,7.93,FALSE,activities/16492022111.fit.gz,1587,1570,7931.8,5.052,42
15464666852,15/08/2025 07:07,1047,Ride,5009,18.11,FALSE,activities/16515198514.fit.gz,5009,4547,18112.3,3.983,427
15510038174,19/08/2025 07:04,1048,Ride,8311,32.22,FALSE,activities/16563761980.fit.gz,8311,8281,32219.6,3.891,620
15544081716,22/08/2025 06:57,1049,Ride,4092,17.4,FALSE,activities/16600559085.fit.gz,4092,4045,17400.7,4.302,300
15644880458,31/08/2025 06:55,1050,Ride,4426,18.15,FALSE,activities/16710175882.fit.gz,4426,4403,18157.8,4.124,414.5
15667994708,02/09/2025 07:06,1051,Ride,5446,21.81,FALSE,activities/16735548623.fit.gz,5446,5263,21814.5,4.145,300.8
15793521729,13/09/2025 07:00,1052,Ride,3500,16.74,FALSE,activities/16869718734.fit.gz,3500,3500,16741.4,4.783,259.1
15862402974,19/09/2025 07:12,1053,Ride,4627,18.17,FALSE,activities/16941004647.fit.gz,4627,4408,18174.5,4.123,275
15907024785,23/09/2025 07:24,1054,Ride,5938,22.7,FALSE,activities/16986867476.fit.gz,5938,5907,22703.2,3.843,461
15939976474,26/09/2025 07:11,1055,Ride,4393,16.8,FALSE,activities/17020593588.fit.gz,4393,4357,16804.4,3.857,338.8
15984436569,30/09/2025 07:06,1056,Ride,9616,35.36,FALSE,activities/17065991043.fit.gz,9616,9581,35365.2,3.691,696.1
16017705678,03/10/2025 07:16,1057,Ride,4369,19.33,FALSE,activities/17099669927.fit.gz,4369,4369,19331.3,4.425,326.8
16060881631,07/10/2025 07:25,1058,Ride,9157,29.45,FALSE,activities/17143433074.fit.gz,9157,8896,29457,3.311,794.8
16071493135,08/10/2025 06:48,1059,Ride,1595,8.08,FALSE,activities/17154139489.fit.gz,1595,1568,8084.2,5.156,41.4
16146189365,15/10/2025 07:08,1060,Ride,4004,16.76,FALSE,activities/17229644394.fit.gz,4004,3953,16760.5,4.24,355.5
16167613262,17/10/2025 07:07,1061,Ride,5458,21.12,FALSE,activities/17251256362.fit.gz,5458,5151,21128.4,4.102,330.4
16209515832,21/10/2025 07:15,1062,Ride,5404,22.47,FALSE,activities/17293578180.fit.gz,5404,5224,22469.8,4.301,347.7
16239515960,24/10/2025 07:47,1063,Ride,4037,16.15,FALSE,activities/17323748315.fit.gz,4037,4019,16151.1,4.019,342.3
16278965041,28/10/2025 07:42,1064,Ride,3661,14.22,FALSE,activities/17363656425.fit.gz,3661,3661,14222.2,3.885,279.4
16310348531,31/10/2025 08:32,1065,Ride,7434,24.8,FALSE,activities/17395290491.fit.gz,7434,7378,24800.8,3.361,606.6
16362098981,05/11/2025 09:41,1066,Ride,6402,24.59,FALSE,activities/17447762081.fit.gz,6402,6321,24595.3,3.891,487.5
16387548883,07/11/2025 08:12,1067,Ride,3578,14.31,FALSE,activities/17473364821.gpx.gz,3578,3578,14318.8,4.002,363.8
16444545027,13/11/2025 09:30,1068,Ride,7129,24.48,FALSE,activities/17530834941.fit.gz,7129,7129,24487.1,3.435,582
16492449420,18/11/2025 08:14,1069,Ride,3807,14.15,FALSE,activities/17579171357.fit.gz,3807,3771,14156.8,3.754,142
16559990925,25/11/2025 08:14,1070,Ride,5260,17.64,FALSE,activities/17647472885.fit.gz,5260,5162,17643.8,3.418,365
16589488075,28/11/2025 08:12,1071,Ride,5196,19.58,FALSE,activities/17677482835.fit.gz,5196,5095,19587.9,3.845,430
16626786197,02/12/2025 08:32,1072,Ride,6558,23.89,FALSE,activities/17715472526.fit.gz,6558,6541,23895.2,3.653,549
